epoch,accuracy,common_voice_test_auc,common_voice_test_eer,librispeech_dev_clean_auc,librispeech_dev_clean_eer,loss,lr,sitw_eval_auc,sitw_eval_eer,tcof_dev_auc,tcof_dev_eer,train_accuracy,train_loss,val_accuracy,val_loss
12,0.2377549386566854,0.8344805506643189,0.3138306387065792,0.7516331920423992,0.2927536231884058,7.51294365135608,1e-05,0.657383069375516,0.3529411764705882,0.4818140516849729,0.5555555555555556,0.8709166666666667,1.181208315629144,0.8658859920459567,1.2212639953775317
13,0.2318083801206072,0.8273571314230831,0.3278373619337282,0.7509175564418531,0.3014492753623188,7.554588171911563,1e-05,0.6567283148135847,0.3632844007097919,0.48192985738083144,0.5555555555555556,0.8734166666666666,1.1499917503540957,0.8645603181617322,1.2247705868323049
14,0.23613110833853193,0.8295581879302065,0.32391547943012644,0.7527978585779096,0.2927536231884058,7.525064679438817,1e-05,0.6540357552925993,0.3529411764705882,0.4800591499861923,0.5555555555555556,0.870875,1.1796510522007004,0.8650022094564737,1.2232754018381375
15,0.2350095653982117,0.8383223947494798,0.3059068352809349,0.7497915213516236,0.3014492753623188,7.559976056930484,1e-05,0.6583035214408396,0.3529411764705882,0.4808519735963013,0.5555555555555556,0.871625,1.1601066656962218,0.8650022094564737,1.2261342710339964
16,0.23482387190684134,0.8202737313910677,0.342484392508404,0.754048611235312,0.29428218839983544,7.529568138546432,1e-05,0.6593188654716604,0.33360219390224227,0.47647808154502613,0.5555555555555556,0.8725416666666667,1.1532980681659248,0.8652231551038444,1.2277852782528358
17,0.239971615720524,0.8305986873699376,0.3213542500400192,0.7518780963282243,0.29781982723159195,7.494114615536066,1e-05,0.6558339580387729,0.3529411764705882,0.4799967930730378,0.5555555555555556,0.8756666666666667,1.1350470196735258,0.8641184268669907,1.2260762763296584
18,0.24026325639426077,0.8413238354410116,0.299903953897871,0.7513906724136903,0.3014492753623188,7.486385193933665,1e-05,0.6548613153924258,0.3529411764705882,0.4797206410290672,0.5555555555555556,0.869375,1.1719271604357282,0.8645603181617322,1.2262762315790035
19,0.24044063214805572,0.8385625100048023,0.3061469505362574,0.7498594840794328,0.2927536231884058,7.50160435390974,1e-05,0.6597838361025972,0.3559445071785772,0.47797464746073737,0.5555555555555556,0.8777916666666666,1.1263715337951998,0.8650022094564737,1.2277697196598123
20,0.2419988563110834,0.8439250840403394,0.2947014566992156,0.7511791533274909,0.2967503085150144,7.5088034260222924,1e-05,0.6624336942391088,0.3529411764705882,0.47880310359264905,0.5555555555555556,0.8736666666666667,1.150731761420948,0.8645603181617322,1.2283269627411069
21,0.23894770222499478,0.8482071394269249,0.28685769169201214,0.7554033349429768,0.2927536231884058,7.500894266210836,1e-05,0.6583201275348016,0.3529411764705882,0.48129738011883444,0.5555555555555556,0.8742916666666667,1.1470838948980138,0.86389748121962,1.2286414003107369
22,0.24361676024121437,0.8394029133984312,0.30374579798303186,0.7538249303978204,0.2927536231884058,7.493465757059414,1e-05,0.659387662146646,0.3529411764705882,0.48384510542772385,0.5555555555555556,0.8768333333333334,1.1422654274698887,0.8641184268669907,1.230702659095645
23,0.24590611353711792,0.8252761325436209,0.3319993596926525,0.7517271475327741,0.29288358700123407,7.456191903153834,1e-05,0.6581018760141579,0.3529601548636877,0.48229509072930865,0.5555555555555556,0.8752916666666667,1.1398966495553478,0.8643393725143614,1.2308603876021402
24,0.24341432730297358,0.8186329438130302,0.3457659676644789,0.7547151228992661,0.2985602632661456,7.471679043099091,1e-05,0.6604504521602157,0.3529411764705882,0.48294538425220696,0.5555555555555556,0.8769166666666667,1.1374895124721909,0.86389748121962,1.2336797292576753
25,0.24436681222707424,0.8467664478949896,0.28949895950056026,0.7487520493147091,0.3014492753623188,7.467335043399255,1e-05,0.6580900145184708,0.3529411764705882,0.4796939166377152,0.5555555555555556,0.875125,1.1435075174444693,0.8647812638091029,1.232940491941934
26,0.24902869619463508,0.8379622218664959,0.3071074115575476,0.752608039871467,0.2927536231884058,7.446914594903476,1e-05,0.6578361785107655,0.3529411764705882,0.47943558085464605,0.5555555555555556,0.874125,1.1405090258043966,0.8643393725143614,1.233665015862381
27,0.25412403826159286,0.8175124059548584,0.3480070433808228,0.7535948109861155,0.30168654874537226,7.434532389389474,1e-05,0.6569157264454418,0.36691401839006293,0.4776895872863162,0.5555555555555556,0.8729583333333333,1.1624600979651774,0.8650022094564737,1.2326332000181928
28,0.252235807860262,0.8288778613734593,0.3255162477989435,0.752715349441692,0.29041546688605513,7.4224591278314875,1e-05,0.6551246405966806,0.3529411764705882,0.47856258407048113,0.5555555555555556,0.8745,1.162559917687603,0.8645603181617322,1.2343089241116492
29,0.24790486587648158,0.8336801664799104,0.3163918680966864,0.7502908685517381,0.2927536231884058,7.445868363048728,1e-05,0.659316493172523,0.3529411764705882,0.4772263645028818,0.5555555555555556,0.87425,1.1484963529425103,0.86389748121962,1.2357179931096653
30,0.25454304429195257,0.8344805506643189,0.3150312149831919,0.7525684545633394,0.3014492753623188,7.43000663037125,1e-05,0.6546620422648814,0.3586062268107759,0.47902580685391555,0.5555555555555556,0.878625,1.1254760995527524,0.8643393725143614,1.234210266800875
31,0.25857641921397384,0.8426044501360653,0.29782295501840883,0.7516909007446092,0.3014492753623188,7.4096801320007,1e-05,0.6547118605467676,0.3529411764705882,0.47929305076743545,0.5555555555555556,0.876125,1.128612725186641,0.8636765355722492,1.235477311188727
32,0.2561977542108546,0.8330398591323835,0.31791259804706257,0.752649771370999,0.3003702180172768,7.419025314372139,1e-05,0.6543394095821906,0.3626391353444104,0.4776005059818096,0.5555555555555556,0.8757083333333333,1.1372744056683781,0.8647812638091029,1.236707103971101
33,0.24946787273861512,0.8450056026892909,0.29350088042260286,0.7482436404175536,0.2927536231884058,7.471517550528405,1e-05,0.6563772145412448,0.37110824326504277,0.47549818719545334,0.5555555555555556,0.8782916666666667,1.1345176251642133,0.8650022094564737,1.2379562484297757
34,0.25101549178623417,0.8446454298063071,0.2949415719545382,0.7498833306505941,0.3014492753623188,7.478233246182924,1e-05,0.6562419934904111,0.3529411764705882,0.4802640369865576,0.5555555555555556,0.881,1.1121034765412012,0.8650022094564737,1.2395656475585786
35,0.2560965897275941,0.8362013766607972,0.31134944773491274,0.7503736161536674,0.3014492753623188,7.419225197022465,1e-05,0.6547379558372792,0.3529411764705882,0.476878947415306,0.5555555555555556,0.8790416666666667,1.1299040569040926,0.8643393725143614,1.236953671675949
36,0.2627275940944063,0.8270769969585401,0.32935809188410436,0.750696021795766,0.3014492753623188,7.381115398040516,1e-05,0.6549989087423967,0.3529411764705882,0.4812884719883838,0.5555555555555556,0.8779583333333333,1.12606818353482,0.86389748121962,1.2392040342389803
37,0.25990850488667083,0.8262365935649112,0.3315191291820074,0.7488014117170129,0.3014492753623188,7.398168113104116,1e-05,0.6564863403015667,0.38235294117647056,0.4772263645028818,0.5555555555555556,0.8785416666666667,1.1187929642494245,0.8645603181617322,1.238888276612365
38,0.2621109378249116,0.8384824715863615,0.30654714262846167,0.7507580228807851,0.29707939119703825,7.377953619347656,1e-05,0.6525127392463681,0.3683658654621713,0.4751596782383281,0.5555555555555556,0.8787083333333333,1.1251859252127214,0.8636765355722492,1.239001155634624
39,0.26275015595757956,0.8293580918841044,0.3252761325436209,0.7498861922391336,0.2974907445495681,7.380533380854506,1e-05,0.6549277397682738,0.3698177125342797,0.47915052068022485,0.5555555555555556,0.8782916666666667,1.11752883813217,0.8636765355722492,1.240047968655663
40,0.26658120191307966,0.8359212421962542,0.3119097166639987,0.7509981578523779,0.2972439325380502,7.360884658233738,1e-05,0.6539432356262396,0.3686884981448621,0.47636227584916746,0.5555555555555556,0.875875,1.137276436646912,0.8641184268669907,1.24006335231009
41,0.25940247452692866,0.8382423563310388,0.3070273731391068,0.7498625841336839,0.3014492753623188,7.391777185896856,1e-05,0.6555421652448687,0.36288110985642846,0.48025512885610694,0.5555555555555556,0.87875,1.1181202031534287,0.8643393725143614,1.24144110481146
42,0.26429538365564564,0.8331198975508244,0.31799263646550346,0.7497457359349942,0.3014492753623188,7.377176447001563,1e-05,0.6587186737898902,0.3529411764705882,0.47723527263333243,0.5555555555555556,0.8776666666666667,1.1260565020648454,0.8652231551038444,1.2420510865677192
43,0.26950977334165105,0.8270769969585401,0.3298383223947495,0.7497428743464549,0.3014492753623188,7.343656843126279,1e-05,0.653594507653037,0.370785610582352,0.48100341181396256,0.5555555555555556,0.8800833333333333,1.108289702365865,0.8643393725143614,1.2416504562485757
44,0.267021626117696,0.829037938210341,0.3256763246358252,0.7515652293145899,0.3014492753623188,7.347651925154204,1e-05,0.6538815558486664,0.36586546217131793,0.48204566307669006,0.5555555555555556,0.8795416666666667,1.1173387136173007,0.8643393725143614,1.2432016736736866
45,0.26658473695154916,0.8356411077317112,0.3129502161037298,0.750000655780707,0.30078157136980666,7.353532955933473,1e-05,0.6538317375667801,0.38167446362316504,0.47648698967547687,0.5555555555555556,0.8813333333333333,1.1047112052726689,0.8645603181617322,1.2431350079471348
46,0.2670751715533375,0.8428445653913879,0.29830318552905394,0.7514264422704321,0.3014492753623188,7.374674321510194,1e-05,0.6537914084814439,0.38235294117647056,0.47425104893236053,0.5555555555555556,0.8816666666666667,1.1111041770551988,0.8634555899248785,1.2443692465993785
47,0.27000374298190893,0.8253161517528413,0.3338402433167921,0.7517433632011638,0.29288358700123407,7.336561009415371,1e-05,0.654137764155509,0.37635102435876755,0.4762197457619569,0.5555555555555556,0.8839166666666667,1.0962609964586465,0.8634555899248785,1.2444457160846965
48,0.2695240174672489,0.832799743877061,0.3188730590683528,0.7517085472072685,0.2927536231884058,7.344719056206015,1e-05,0.6518342616930625,0.3529411764705882,0.4784824108964252,0.5555555555555556,0.87925,1.115891169927321,0.8643393725143614,1.2445487614085977
49,0.2690133083801206,0.8321194173203137,0.31975348167120216,0.7493038589713782,0.30711641299876596,7.336694055899986,1e-05,0.6532244289875976,0.36691401839006293,0.4744559359327258,0.5555555555555556,0.8824583333333333,1.1088689687506064,0.8645603181617322,1.246233665932941
50,0.2673644208775213,0.8366816071714422,0.3106291019689451,0.7493780218076894,0.29707939119703825,7.343731803146546,1e-05,0.6529539868859304,0.36368769156315534,0.4785358596791291,0.5555555555555556,0.8835833333333334,1.1057206769136616,0.8645603181617322,1.2462109444146523
